date,above_5d,above_20d,above_50d,above_200d
2006-12-29,0,43.3,65.4,77.8
2007-01-02,0,43.3,65.4,77.8
2007-01-03,0,47.7,64.9,77.3
2007-01-04,0,49.2,66.5,76.9
2007-01-05,0,34.5,55.8,75.0
2007-01-08,0,41.9,56.0,76.0
2007-01-09,0,45.5,58.1,77.5
2007-01-10,0,49.9,59.4,78.1
2007-01-11,0,60.4,66.8,80.2
2007-01-12,0,61.6,68.2,82.1
2007-01-15,0,61.6,68.2,82.1
2007-01-16,0,63.5,67.2,81.4
2007-01-17,0,62.9,67.4,81.4
2007-01-18,0,55.5,61.9,80.8
2007-01-19,0,62.3,66.0,81.7
2007-01-22,0,56.5,59.6,80.8
2007-01-23,0,62.7,65.6,82.3
2007-01-24,0,70.5,71.5,83.9
2007-01-25,0,56.3,60.4,80.8
2007-01-26,0,55.3,56.9,80.6
2007-01-29,0,55.3,57.3,80.6
2007-01-30,0,62.9,61.4,82.3
2007-01-31,0,72.0,67.6,84.5
2007-02-01,0,77.5,73.8,86.0
2007-02-02,0,79.8,75.9,86.4
2007-02-05,0,78.6,74.4,85.8
2007-02-06,0,79.8,75.9,86.6
2007-02-07,0,80.0,77.5,87.2
2007-02-08,0,80.2,76.7,86.6
2007-02-09,0,70.7,74.4,85.4
2007-02-12,0,63.7,69.1,84.7
2007-02-13,0,70.9,73.8,86.6
2007-02-14,0,76.3,79.8,88.0
2007-02-15,0,77.3,79.4,88.2
2007-02-16,0,79.0,79.8,88.5
2007-02-19,0,79.0,79.8,88.5
2007-02-20,0,80.4,81.2,89.1
2007-02-21,0,77.9,81.7,89.5
2007-02-22,0,76.1,79.8,89.7
2007-02-23,0,70.5,77.1,89.7
2007-02-26,0,64.1,75.0,89.9
2007-02-27,0,19.0,46.2,79.0
2007-02-28,0,20.6,51.1,81.4
2007-03-01,0,19.2,46.4,80.4
2007-03-02,0,10.1,36.1,75.9
2007-03-05,0,6.8,27.2,70.7
2007-03-06,0,14.2,38.8,75.9
2007-03-07,0,14.6,37.1,75.0
2007-03-08,0,22.5,43.5,78.8
2007-03-09,0,24.7,45.6,78.6
2007-03-12,0,32.4,48.0,79.0
2007-03-13,0,14.8,33.4,70.3
2007-03-14,0,20.4,35.7,72.8
2007-03-15,0,27.8,37.7,75.0
2007-03-16,0,23.3,34.9,73.6
2007-03-19,0,38.6,44.5,77.1
2007-03-20,0,57.5,47.6,78.3
2007-03-21,0,85.2,63.5,81.7
2007-03-22,0,84.7,61.2,81.9
2007-03-23,0,87.4,63.5,82.7
2007-03-26,0,87.2,60.8,82.5
2007-03-27,0,77.1,55.5,81.9
2007-03-28,0,64.5,48.0,79.6
2007-03-29,0,68.7,50.7,80.0
2007-03-30,0,67.4,50.5,79.6
2007-04-02,0,69.1,52.8,80.0
2007-04-03,0,79.6,61.4,81.9
2007-04-04,0,77.1,61.0,81.9
2007-04-05,0,81.4,63.5,82.3
2007-04-06,0,81.4,63.5,82.3
2007-04-09,0,78.8,66.2,82.5
2007-04-10,0,81.7,65.8,81.9
2007-04-11,0,68.2,60.2,80.4
2007-04-12,0,70.3,65.4,82.3
2007-04-13,0,71.3,67.0,83.1
2007-04-16,0,82.9,76.9,86.6
2007-04-17,0,82.9,77.5,86.6
2007-04-18,0,80.2,79.2,87.2
2007-04-19,0,73.9,78.4,86.2
2007-04-20,0,80.7,82.3,86.8
2007-04-23,0,82.3,80.2,87.2
2007-04-24,0,76.1,77.8,86.6
2007-04-25,0,83.5,81.7,87.0
2007-04-26,0,80.0,81.5,86.8
2007-04-27,0,76.1,80.2,85.2
2007-04-30,0,58.9,73.0,83.3
2007-05-01,0,59.0,71.8,83.5
2007-05-02,0,70.2,78.4,85.0
2007-05-03,0,73.7,79.2,84.8
2007-05-04,0,72.0,79.0,85.2
2007-05-07,0,74.7,81.9,85.8
2007-05-08,0,68.9,81.7,84.8
2007-05-09,0,73.5,84.2,86.2
2007-05-10,0,49.4,73.5,82.5
2007-05-11,0,60.7,77.4,84.6
2007-05-14,0,56.8,75.1,82.9
2007-05-15,0,53.1,72.2,81.5
2007-05-16,0,63.6,77.4,83.1
2007-05-17,0,59.3,74.3,81.7
2007-05-18,0,70.2,77.4,82.5
2007-05-21,0,71.4,78.6,82.9
2007-05-22,0,70.0,79.4,83.3
2007-05-23,0,64.6,76.8,82.7
2007-05-24,0,45.1,66.5,78.8
2007-05-25,0,56.0,70.2,79.6
2007-05-28,0,56.0,70.2,79.6
2007-05-29,0,59.3,72.0,81.1
2007-05-30,0,67.7,75.7,83.5
2007-05-31,0,68.3,76.5,84.2
2007-06-01,0,75.7,78.8,84.4
2007-06-04,0,74.9,79.4,84.8
2007-06-05,0,65.0,72.6,82.5
2007-06-06,0,49.8,65.6,80.2
2007-06-07,0,20.0,48.4,73.0
2007-06-08,0,35.6,58.6,75.9
2007-06-11,0,37.2,57.0,75.7
2007-06-12,0,23.9,46.5,71.6
2007-06-13,0,45.3,60.3,75.7
2007-06-14,0,51.7,61.8,77.3
2007-06-15,0,57.5,63.8,77.9
2007-06-18,0,56.9,62.4,78.3
2007-06-19,0,59.1,62.4,77.1
2007-06-20,0,41.1,54.4,74.4
2007-06-21,0,49.9,57.1,74.4
2007-06-22,0,34.4,49.9,70.8
2007-06-25,0,29.9,45.2,70.1
2007-06-26,0,26.4,40.5,69.7
2007-06-27,0,36.0,47.6,72.8
2007-06-28,0,36.4,46.4,73.4
2007-06-29,0,38.0,45.8,71.6
2007-07-02,0,58.5,54.4,74.2
2007-07-03,0,63.2,56.4,74.2
2007-07-04,0,63.2,56.4,74.2
2007-07-05,0,64.2,55.6,74.8
2007-07-06,0,69.3,59.7,75.7
2007-07-09,0,65.6,59.1,74.2
2007-07-10,0,45.4,48.5,68.7
2007-07-11,0,54.0,52.6,72.0
2007-07-12,0,73.6,61.8,75.7
2007-07-13,0,77.1,61.5,76.1
2007-07-16,0,72.8,59.7,74.8
2007-07-17,0,69.3,60.9,74.0
2007-07-18,0,66.9,58.7,73.2
2007-07-19,0,70.5,63.6,73.2
2007-07-20,0,54.2,54.6,70.3
2007-07-23,0,55.6,55.2,71.6
2007-07-24,0,32.3,42.5,65.4
2007-07-25,0,31.9,42.3,64.0
2007-07-26,0,17.6,27.8,57.1
2007-07-27,0,10.8,21.3,51.5
2007-07-30,0,16.4,27.0,56.2
2007-07-31,0,10.2,22.7,51.7
2007-08-01,0,13.9,26.0,53.4
2007-08-02,0,22.1,29.6,55.6
2007-08-03,0,10.6,20.2,46.4
2007-08-06,0,25.4,30.1,53.6
2007-08-07,0,30.7,33.3,55.2
2007-08-08,0,42.3,39.7,56.6
2007-08-09,0,26.0,26.2,49.1
2007-08-10,0,24.9,24.5,49.7
2007-08-13,0,26.0,27.0,50.9
2007-08-14,0,12.7,18.6,42.9
2007-08-15,0,8.0,10.8,38.0
2007-08-16,0,12.3,11.2,37.0
2007-08-17,0,28.4,22.5,45.6
2007-08-20,0,31.1,21.7,46.0
2007-08-21,0,36.2,22.7,45.6
2007-08-22,0,59.9,31.7,52.1
2007-08-23,0,56.0,27.6,49.9
2007-08-24,0,71.2,39.1,53.8
2007-08-27,0,57.1,29.9,49.1
2007-08-28,0,24.1,16.6,41.5
2007-08-29,0,59.5,30.5,49.3
2007-08-30,0,50.9,28.2,47.4
2007-08-31,0,65.8,38.5,50.1
2007-09-03,0,65.8,38.5,50.1
2007-09-04,0,80.2,46.6,54.0
2007-09-05,0,63.6,36.8,48.9
2007-09-06,0,72.0,42.9,50.1
2007-09-07,0,45.6,28.6,44.6
2007-09-10,0,42.5,27.2,43.6
2007-09-11,0,59.7,37.8,48.1
2007-09-12,0,56.2,39.9,48.7
2007-09-13,0,61.8,44.0,49.7
2007-09-14,0,59.7,46.6,49.9
2007-09-17,0,51.5,44.2,47.9
2007-09-18,0,83.6,64.8,58.1
2007-09-19,0,86.9,72.4,61.5
2007-09-20,0,78.9,66.5,57.9
2007-09-21,0,82.4,70.5,60.1
2007-09-24,0,76.3,66.3,57.1
2007-09-25,0,73.0,66.9,56.6
2007-09-26,0,75.7,71.0,59.5
2007-09-27,0,78.7,73.8,60.3
2007-09-28,0,75.0,73.2,58.5
2007-10-01,0,83.7,80.6,63.5
2007-10-02,0,85.1,80.8,63.3
2007-10-03,0,82.2,80.8,62.0
2007-10-04,0,81.6,80.6,62.5
2007-10-05,0,88.0,85.7,65.7
2007-10-08,0,82.7,84.3,64.9
2007-10-09,0,88.0,85.5,67.1
2007-10-10,0,80.4,84.1,65.7
2007-10-11,0,72.2,80.6,64.1
2007-10-12,0,72.9,81.4,65.1
2007-10-15,0,58.2,76.3,62.5
2007-10-16,0,47.1,72.2,59.6
2007-10-17,0,51.6,70.2,60.2
2007-10-18,0,51.8,70.0,58.6
2007-10-19,0,22.6,53.9,51.0
2007-10-22,0,26.1,58.0,53.3
2007-10-23,0,35.3,60.0,54.3
2007-10-24,0,35.3,59.2,53.5
2007-10-25,0,39.4,58.2,53.7
2007-10-26,0,46.9,63.9,57.1
2007-10-29,0,52.5,65.9,59.4
2007-10-30,0,46.9,63.5,56.9
2007-10-31,0,61.4,69.0,61.8
2007-11-01,0,35.9,51.8,51.6
2007-11-02,0,40.6,51.2,53.3
2007-11-05,0,37.4,48.4,52.5
2007-11-06,0,46.5,52.9,55.3
2007-11-07,0,28.6,41.2,46.3
2007-11-08,0,30.4,40.6,48.2
2007-11-09,0,22.6,35.5,45.1
2007-11-12,0,16.9,29.8,44.7
2007-11-13,0,36.5,41.8,49.4
2007-11-14,0,29.0,37.1,47.1
2007-11-15,0,23.5,32.5,45.3
2007-11-16,0,25.5,35.3,47.1
2007-11-19,0,18.0,28.6,43.7
2007-11-20,0,21.6,30.4,46.9
2007-11-21,0,14.3,24.1,41.2
2007-11-22,0,14.3,24.1,41.2
2007-11-23,0,21.4,28.4,44.9
2007-11-26,0,13.9,23.3,38.4
2007-11-27,0,24.1,26.1,43.3
2007-11-28,0,57.8,39.8,51.4
2007-11-29,0,58.4,39.8,50.2
2007-11-30,0,66.9,42.2,51.8
2007-12-03,0,64.9,40.4,50.0
2007-12-04,0,59.0,37.5,49.0
2007-12-05,0,76.3,45.5,52.0
2007-12-06,0,86.7,56.1,56.1
2007-12-07,0,86.3,57.5,56.1
2007-12-10,0,89.2,62.6,58.0
2007-12-11,0,62.5,41.8,51.0
2007-12-12,0,69.2,48.6,53.1
2007-12-13,0,69.6,49.0,53.5
2007-12-14,0,50.0,43.3,48.4
2007-12-17,0,30.6,31.6,44.9
2007-12-18,0,39.6,36.7,46.3
2007-12-19,0,37.4,35.9,45.7
2007-12-20,0,42.6,40.2,48.0
2007-12-21,0,60.0,53.3,50.4
2007-12-24,0,68.4,58.2,52.9
2007-12-26,0,63.5,58.2,52.9
2007-12-27,0,45.1,49.6,49.0
2007-12-28,0,45.9,51.2,49.0
2007-12-31,0,39.2,46.9,48.0
2008-01-02,0,22.0,33.9,43.7
2008-01-03,0,20.8,32.6,43.3
2008-01-04,0,10.8,21.0,40.8
2008-01-07,0,16.3,26.9,42.0
2008-01-08,0,13.1,20.8,36.7
2008-01-09,0,20.6,24.5,39.4
2008-01-10,0,25.1,30.0,40.0
2008-01-11,0,20.8,23.7,36.9
2008-01-14,0,26.9,28.2,38.8
2008-01-15,0,16.1,18.8,33.9
2008-01-16,0,16.9,17.1,31.4
2008-01-17,0,9.4,11.0,25.9
2008-01-18,0,9.0,9.2,23.7
2008-01-21,0,9.0,9.2,23.7
2008-01-22,0,9.0,6.9,21.0
2008-01-23,0,24.1,15.5,23.3
2008-01-24,0,29.2,16.5,23.9
2008-01-25,0,27.4,13.9,21.8
2008-01-28,0,36.3,21.2,25.1
2008-01-29,0,43.1,24.7,26.3
2008-01-30,0,41.2,24.1,25.1
2008-01-31,0,53.9,32.5,28.0
2008-02-01,0,69.2,43.7,33.3
2008-02-04,0,69.8,40.0,31.0
2008-02-05,0,42.5,23.7,24.3
2008-02-06,0,37.8,20.4,22.6
2008-02-07,0,46.3,26.7,24.5
2008-02-08,0,43.5,23.7,24.3
2008-02-11,0,50.8,28.6,27.6
2008-02-12,0,59.0,30.8,27.6
2008-02-13,0,72.2,39.8,30.0
2008-02-14,0,56.9,34.1,26.7
2008-02-15,0,55.5,34.1,26.7
2008-02-18,0,55.5,34.1,26.7
2008-02-19,0,52.2,33.5,28.0
2008-02-20,0,56.7,41.2,29.4
2008-02-21,0,44.3,33.9,25.7
2008-02-22,0,50.8,40.2,28.0
2008-02-25,0,68.0,48.6,33.3
2008-02-26,0,73.3,55.9,34.9
2008-02-27,0,71.0,55.3,33.5
2008-02-28,0,54.5,46.3,31.0
2008-02-29,0,26.3,32.5,23.9
2008-03-03,0,29.8,33.5,25.5
2008-03-04,0,29.2,32.5,25.5
2008-03-05,0,36.1,37.5,27.4
2008-03-06,0,19.4,25.5,24.3
2008-03-07,0,12.7,21.0,21.4
2008-03-10,0,7.3,15.5,18.6
2008-03-11,0,30.8,34.1,24.7
2008-03-12,0,25.3,31.0,24.5
2008-03-13,0,33.1,34.3,24.7
2008-03-14,0,18.8,25.5,21.6
2008-03-17,0,15.7,22.6,18.4
2008-03-18,0,43.9,42.5,26.5
2008-03-19,0,26.5,31.8,21.2
2008-03-20,0,47.2,44.2,26.3
2008-03-21,0,47.2,44.2,26.3
2008-03-24,0,62.5,55.2,30.4
2008-03-25,0,69.5,58.9,32.4
2008-03-26,0,64.0,55.0,29.9
2008-03-27,0,54.6,46.4,28.1
2008-03-28,0,47.7,40.5,25.5
2008-03-31,0,56.9,46.8,27.2
2008-04-01,0,86.2,67.5,35.8
2008-04-02,0,87.0,69.3,35.4
2008-04-03,0,86.8,68.9,37.6
2008-04-04,0,86.6,69.9,38.4
2008-04-07,0,84.5,69.5,36.6
2008-04-08,0,80.9,65.2,35.0
2008-04-09,0,69.3,59.1,33.5
2008-04-10,0,73.0,62.4,33.7
2008-04-11,0,50.0,50.6,29.7
2008-04-14,0,44.7,47.6,28.9
2008-04-15,0,47.6,50.4,29.9
2008-04-16,0,67.1,65.0,37.8
2008-04-17,0,67.1,66.1,38.0
2008-04-18,0,78.7,73.8,42.7
2008-04-21,0,73.2,70.1,41.3
2008-04-22,0,61.4,62.8,37.8
2008-04-23,0,66.1,66.3,40.6
2008-04-24,0,70.3,69.7,42.3
2008-04-25,0,74.8,72.8,43.9
2008-04-28,0,74.2,76.0,44.1
2008-04-29,0,70.3,74.0,44.3
2008-04-30,0,61.4,68.9,41.9
2008-05-01,0,74.4,80.9,49.8
2008-05-02,0,76.2,80.5,50.2
2008-05-05,0,74.8,79.1,48.6
2008-05-06,0,77.4,80.1,49.8
2008-05-07,0,62.9,73.6,45.0
2008-05-08,0,61.9,75.0,45.0
2008-05-09,0,56.2,71.6,44.8
2008-05-12,0,71.6,78.5,49.5
2008-05-13,0,66.1,78.1,49.9
2008-05-14,0,73.0,80.1,53.8
2008-05-15,0,77.3,81.7,56.0
2008-05-16,0,76.7,81.1,55.6
2008-05-19,0,75.0,80.9,55.6
2008-05-20,0,63.5,75.7,51.1
2008-05-21,0,42.6,64.7,46.6
2008-05-22,0,45.8,65.3,47.9
2008-05-23,0,31.6,56.4,43.2
2008-05-26,0,31.6,56.4,43.2
2008-05-27,0,41.6,61.0,46.9
2008-05-28,0,47.7,63.5,48.1
2008-05-29,0,56.0,68.4,50.9
2008-05-30,0,58.2,66.3,51.9
2008-06-02,0,44.2,59.0,47.5
2008-06-03,0,41.8,57.2,46.5
2008-06-04,0,46.6,58.4,49.1
2008-06-05,0,62.9,66.5,53.5
2008-06-06,0,31.2,48.9,44.0
2008-06-09,0,32.0,48.3,43.4
2008-06-10,0,29.1,48.6,42.3
2008-06-11,0,17.2,38.1,37.6
2008-06-12,0,20.2,39.4,40.6
2008-06-13,0,37.6,49.1,43.2
2008-06-16,0,38.4,47.7,44.6
2008-06-17,0,33.1,42.4,42.4
2008-06-18,0,27.5,37.4,38.0
2008-06-19,0,34.1,40.0,42.2
2008-06-20,0,21.4,31.3,36.4
2008-06-23,0,22.4,30.7,35.6
2008-06-24,0,17.2,26.7,34.3
2008-06-25,0,23.0,30.3,36.4
2008-06-26,0,9.9,18.0,30.1
2008-06-27,0,12.5,17.6,29.7
2008-06-30,0,16.6,18.6,29.5
2008-07-01,0,18.6,20.2,30.3
2008-07-02,0,11.7,16.4,26.7
2008-07-03,0,11.5,13.3,26.3
2008-07-04,0,11.5,13.3,26.3
2008-07-07,0,10.5,11.7,26.5
2008-07-08,0,23.4,14.9,30.1
2008-07-09,0,17.2,14.8,28.5
2008-07-10,0,20.4,16.4,29.5
2008-07-11,0,15.2,14.6,27.1
2008-07-14,0,15.2,13.5,26.3
2008-07-15,0,15.3,12.9,25.2
2008-07-16,0,33.5,15.3,29.7
2008-07-17,0,48.5,21.8,29.1
2008-07-18,0,49.1,22.2,30.5
2008-07-21,0,47.9,20.8,31.7
2008-07-22,0,62.0,28.3,33.3
2008-07-23,0,66.9,33.3,33.1
2008-07-24,0,51.3,23.4,27.3
2008-07-25,0,52.7,25.2,28.7
2008-07-28,0,37.6,20.2,25.4
2008-07-29,0,61.2,31.7,29.9
2008-07-30,0,68.9,37.2,33.9
2008-07-31,0,61.8,37.0,32.7
2008-08-01,0,57.2,34.1,31.3
2008-08-04,0,52.9,34.8,28.1
2008-08-05,0,70.5,50.3,34.5
2008-08-06,0,71.3,53.1,36.2
2008-08-07,0,60.6,42.8,33.5
2008-08-08,0,74.1,59.0,39.2
2008-08-11,0,76.8,63.8,42.4
2008-08-12,0,71.3,59.4,41.2
2008-08-13,0,67.5,59.2,40.4
2008-08-14,0,72.5,61.8,41.4
2008-08-15,0,73.3,65.7,43.0
2008-08-18,0,63.6,61.2,40.0
2008-08-19,0,48.9,55.4,37.6
2008-08-20,0,52.1,55.6,38.2
2008-08-21,0,52.7,55.8,38.6
2008-08-22,0,69.5,62.0,42.6
2008-08-25,0,36.8,51.9,37.2
2008-08-26,0,40.2,54.5,39.4
2008-08-27,0,54.3,59.6,40.8
2008-08-28,0,72.5,68.7,45.5
2008-08-29,0,54.3,61.2,40.6
2008-09-01,0,54.3,61.2,40.6
2008-09-02,0,49.1,61.6,41.0
2008-09-03,0,47.1,59.4,38.8
2008-09-04,0,24.4,43.4,30.7
2008-09-05,0,27.3,45.5,30.3
2008-09-08,0,47.9,58.0,39.2
2008-09-09,0,31.7,46.3,32.5
2008-09-10,0,31.7,45.2,33.9
2008-09-11,0,41.8,50.7,36.2
2008-09-12,0,45.9,51.1,37.2
2008-09-15,0,23.2,34.8,27.9
2008-09-16,0,31.3,38.6,32.7
2008-09-17,0,11.5,23.2,21.6
2008-09-18,0,31.5,38.2,33.3
2008-09-19,0,48.5,46.3,41.0
2008-09-22,0,24.4,27.9,28.3
2008-09-23,0,16.8,23.8,24.0
2008-09-24,0,17.2,21.8,23.6
2008-09-25,0,28.5,27.7,28.9
2008-09-26,0,33.1,30.3,28.7
2008-09-29,0,3.2,8.9,16.2
2008-09-30,0,14.3,15.8,23.4
2008-10-01,0,14.9,15.8,21.0
2008-10-02,0,9.9,11.9,16.4
2008-10-03,0,5.9,8.9,13.5
2008-10-06,0,3.8,5.7,8.9
2008-10-07,0,1.2,2.2,5.0
2008-10-08,0,0.8,1.2,4.4
2008-10-09,0,0.2,0.4,1.6
2008-10-10,0,0.4,0.6,2.6
2008-10-13,0,2.4,1.2,5.2
2008-10-14,0,4.0,3.0,3.6
2008-10-15,0,0.4,1.6,2.2
2008-10-16,0,2.2,2.2,4.0
2008-10-17,0,1.8,2.0,3.0
2008-10-20,0,11.5,3.6,4.4
2008-10-21,0,5.2,1.8,4.2
2008-10-22,0,2.6,0.8,2.8
2008-10-23,0,4.8,0.2,2.8
2008-10-24,0,4.7,0.6,2.8
2008-10-27,0,2.8,0.4,2.6
2008-10-28,0,24.6,4.0,4.2
2008-10-29,0,23.6,3.4,4.0
2008-10-30,0,47.3,6.5,5.5
2008-10-31,0,63.8,8.3,6.9
2008-11-03,0,66.7,7.5,6.7
2008-11-04,0,84.2,11.9,8.7
2008-11-05,0,60.8,4.8,5.0
2008-11-06,0,24.4,2.2,3.6
2008-11-07,0,40.2,4.0,4.2
2008-11-10,0,35.1,3.6,4.4
2008-11-11,0,25.1,3.0,3.6
2008-11-12,0,7.5,1.6,2.8
2008-11-13,0,38.2,9.1,5.0
2008-11-14,0,19.4,4.7,3.2
2008-11-17,0,13.5,3.6,3.2
2008-11-18,0,16.6,5.0,3.4
2008-11-19,0,4.8,2.2,2.6
2008-11-20,0,0.6,0.6,2.0
2008-11-21,0,7.5,2.8,2.8
2008-11-24,0,21.4,8.7,3.4
2008-11-25,0,26.1,10.7,3.4
2008-11-26,0,44.0,15.3,3.6
2008-11-27,0,44.0,15.3,3.6
2008-11-28,0,54.3,19.6,4.2
2008-12-01,0,9.9,4.7,2.2
2008-12-02,0,28.7,10.5,2.8
2008-12-03,0,48.3,16.8,3.8
2008-12-04,0,34.5,10.7,2.8
2008-12-05,0,61.6,21.4,4.8
2008-12-08,0,77.8,33.3,5.0
2008-12-09,0,72.3,26.9,3.6
2008-12-10,0,80.4,35.8,4.0
2008-12-11,0,65.2,25.1,3.0
2008-12-12,0,71.3,32.9,3.6
2008-12-15,0,63.0,27.5,3.2
2008-12-16,0,85.2,53.1,5.5
2008-12-17,0,83.8,54.3,4.7
2008-12-18,0,73.1,47.5,4.4
2008-12-19,0,68.7,50.7,4.7
2008-12-22,0,52.7,39.0,4.7
2008-12-23,0,45.0,36.4,3.6
2008-12-24,0,46.3,39.6,4.7
2008-12-26,0,51.3,44.2,4.7
2008-12-29,0,46.5,41.8,4.2
2008-12-30,0,66.9,55.6,5.2
2008-12-31,0,80.4,65.0,6.1
2009-01-02,0,91.1,78.2,7.5
2009-01-05,0,89.5,78.0,6.1
2009-01-06,0,89.9,81.4,4.8
2009-01-07,0,78.2,73.9,4.2
2009-01-08,0,77.6,74.1,4.4
2009-01-09,0,61.2,66.9,4.0
2009-01-12,0,40.6,56.4,3.4
2009-01-13,0,37.2,53.3,2.8
2009-01-14,0,16.6,34.1,2.6
2009-01-15,0,26.3,41.6,2.8
2009-01-16,0,35.0,51.5,3.4
2009-01-19,0,35.0,51.5,3.4
2009-01-20,0,12.3,29.3,2.4
2009-01-21,0,27.9,45.0,3.2
2009-01-22,0,23.0,39.0,3.2
2009-01-23,0,26.1,42.4,3.4
2009-01-26,0,34.1,47.1,4.7
2009-01-27,0,41.0,51.5,4.8
2009-01-28,0,60.0,66.5,6.5
2009-01-29,0,37.2,51.1,5.7
2009-01-30,0,23.2,40.0,5.2
2009-02-02,0,27.7,41.6,5.7
2009-02-03,0,40.2,48.3,6.1
2009-02-04,0,43.2,45.5,6.3
2009-02-05,0,54.3,53.5,7.1
2009-02-06,0,70.5,62.2,8.5
2009-02-09,0,73.5,62.8,8.1
2009-02-10,0,38.8,41.2,5.2
2009-02-11,0,44.6,42.3,6.5
2009-02-12,0,46.8,43.5,7.1
2009-02-13,0,42.7,42.7,6.5
2009-02-16,0,42.7,42.7,6.5
2009-02-17,0,16.9,23.2,4.6
2009-02-18,0,13.9,22.6,4.4
2009-02-19,0,13.3,20.6,4.0
2009-02-20,0,11.9,17.9,4.0
2009-02-23,0,5.8,10.9,3.2
2009-02-24,0,15.1,17.7,4.2
2009-02-25,0,13.7,17.1,3.4
2009-02-26,0,12.1,13.5,3.0
2009-02-27,0,11.7,12.5,3.0
2009-03-02,0,4.4,7.3,2.2
2009-03-03,0,4.0,6.5,2.2
2009-03-04,0,9.7,11.1,2.4
2009-03-05,0,5.2,7.3,2.2
2009-03-06,0,6.2,7.3,1.8
2009-03-09,0,6.5,7.3,2.4
2009-03-10,0,24.2,13.9,3.2
2009-03-11,0,30.0,16.3,3.6
2009-03-12,0,54.0,23.4,4.2
2009-03-13,0,62.7,23.8,4.2
2009-03-16,0,65.5,21.8,3.8
2009-03-17,0,80.4,32.9,5.0
2009-03-18,0,88.3,45.2,6.5
2009-03-19,0,85.1,43.1,6.2
2009-03-20,0,79.8,36.5,5.2
2009-03-23,0,95.6,64.1,9.3
2009-03-24,0,91.9,58.5,7.5
2009-03-25,0,93.5,61.1,8.3
2009-03-26,0,96.4,73.6,12.1
2009-03-27,0,94.0,65.5,9.3
2009-03-30,0,82.5,49.6,7.7
2009-03-31,0,83.9,55.6,8.3
2009-04-01,0,86.1,62.1,9.5
2009-04-02,0,92.5,77.6,12.7
2009-04-03,0,93.5,79.0,14.7
2009-04-06,0,89.7,77.8,13.5
2009-04-07,0,75.0,70.4,11.3
2009-04-08,0,80.4,74.0,14.3
2009-04-09,0,88.9,84.5,19.1
2009-04-10,0,88.9,84.5,19.1
2009-04-13,0,84.9,84.7,19.6
2009-04-14,0,77.2,81.7,16.3
2009-04-15,0,80.7,85.9,18.6
2009-04-16,0,84.7,87.3,23.0
2009-04-17,0,84.9,88.5,24.4
2009-04-20,0,61.5,80.8,17.5
2009-04-21,0,73.4,83.7,20.6
2009-04-22,0,69.8,82.7,20.8
2009-04-23,0,70.2,82.9,21.2
2009-04-24,0,76.0,84.5,26.6
2009-04-27,0,70.8,86.1,24.0
2009-04-28,0,67.5,85.7,24.8
2009-04-29,0,77.8,89.9,30.2
2009-04-30,0,73.2,87.3,30.2
2009-05-01,0,75.2,89.9,30.2
2009-05-04,0,87.1,91.9,40.7
2009-05-05,0,85.9,92.9,37.9
2009-05-06,0,84.9,92.1,43.1
2009-05-07,0,74.0,90.3,36.9
2009-05-08,0,81.0,91.1,45.8
2009-05-11,0,73.4,90.3,37.9
2009-05-12,0,69.6,88.9,38.1
2009-05-13,0,43.5,80.7,26.8
2009-05-14,0,50.2,82.7,31.9
2009-05-15,0,40.3,77.0,31.4
2009-05-18,0,65.3,84.7,40.5
2009-05-19,0,64.1,84.3,41.5
2009-05-20,0,55.6,81.5,41.7
2009-05-21,0,36.5,72.4,35.7
2009-05-22,0,38.1,72.6,35.9
2009-05-25,0,38.1,72.6,35.9
2009-05-26,0,65.3,82.7,46.4
2009-05-27,0,43.1,73.6,40.7
2009-05-28,0,57.1,78.2,44.8
2009-05-29,0,67.1,82.3,50.2
2009-06-01,0,86.9,89.5,60.5
2009-06-02,0,87.3,90.5,60.3
2009-06-03,0,78.4,86.5,56.9
2009-06-04,0,82.7,88.1,59.5
2009-06-05,0,79.4,86.1,59.5
2009-06-08,0,77.8,85.1,59.1
2009-06-09,0,80.4,84.7,62.1
2009-06-10,0,79.0,85.1,61.9
2009-06-11,0,76.4,84.7,63.7
2009-06-12,0,77.2,85.3,64.3
2009-06-15,0,48.4,72.4,58.7
2009-06-16,0,34.3,62.9,56.5
2009-06-17,0,32.9,63.3,56.2
2009-06-18,0,37.7,64.3,58.5
2009-06-19,0,41.1,62.9,59.5
2009-06-22,0,17.9,41.3,51.6
2009-06-23,0,16.9,39.9,52.6
2009-06-24,0,22.2,44.0,55.0
2009-06-25,0,39.1,61.3,63.1
2009-06-26,0,37.7,57.7,64.1
2009-06-29,0,47.4,62.5,66.9
2009-06-30,0,40.5,56.0,65.5
2009-07-01,0,49.4,59.7,69.8
2009-07-02,0,23.8,39.3,57.7
2009-07-03,0,23.8,39.3,57.7
2009-07-06,0,28.2,39.3,59.1
2009-07-07,0,17.3,28.0,52.2
2009-07-08,0,16.3,26.0,52.6
2009-07-09,0,17.5,27.6,55.9
2009-07-10,0,18.4,25.2,55.4
2009-07-13,0,40.1,39.9,62.7
2009-07-14,0,50.8,45.2,65.9
2009-07-15,0,82.7,64.5,74.0
2009-07-16,0,89.1,69.6,77.0
2009-07-17,0,84.5,68.2,75.8
2009-07-20,0,89.3,77.8,79.4
2009-07-21,0,88.9,78.0,80.8
2009-07-22,0,87.1,77.8,80.2
2009-07-23,0,91.9,86.1,86.1
