Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted growth %, TTM YoY",Sector,Analyst Rating,Exponential Moving Average (8) 1 week,Exponential Moving Average (13) 1 week,Exponential Moving Average (21) 1 week,Change from Open % 1 week
LRHC,La Rosa Holdings Corp.,0.98,USD,-10.909090909090919,471162,0.08096303607003422,524300,USD,-368.13050251767055,Finance,No rating,3.4833658341027913,8.575496542579346,20.872873469496493,-13.702007749207464
DDDX,3DX Industries Inc.,0.012,USD,-17.24137931034483,103587,0.5978978597649667,521536.55172413785,USD,28.84615384615384,Producer manufacturing,No rating,0.007428724320548777,0.007009954903405079,0.007356966620647046,-13.669064748201432
MAPT,Maptelligent Inc.,0.0002,USD,19900.000000000004,6800,0.031137313261976992,520525,USD,,Consumer services,No rating,0.00018599397536448017,0.0001924932107617489,0.00020440542096678097,0
NFEI,"New Frontier Energy, Inc.",0.0075,USD,74.4186046511628,1000,0.012999675008124796,519779.6511627908,USD,,Energy minerals,No rating,0.005180776586078191,0.005250385441365129,0.005169705156833444,74.4186046511628
MSRM,"Mushrooms, Inc.",0.013,USD,18.181818181818183,10355,0.11379133383663059,519283.8181818182,USD,97.77777777777777,Process industries,No rating,0.019092160647374463,0.02088050439505714,0.021629139252359927,18.181818181818183
GYGC,Guyana Gold Corp.,0.0026,USD,-7.142857142857147,4000,0.026467875278078114,518151.4000000001,USD,,Non-energy minerals,No rating,0.0033508288412373247,0.003413557269630549,0.0033563673780914486,0
LGMK,"LogicMark, Inc.",0.571656,USD,1.9539860888175633,2087,0.8404478092783504,517957.85506688076,USD,99.23645763817223,Electronic technology,No rating,0.6857837389345366,3.275494055856787,243.71995699215654,-6.285901639344252
MTLI,Metaline Contact Mines,0.045,USD,12.219451371571077,4968,0.6776054666721224,515655,USD,-66.66666666666666,Non-energy minerals,No rating,0.060780309025306345,0.06585178829308885,0.07573474750197126,0
ELPW,Elong Power Holding Limited,0.078,USD,-13.33333333333333,46374006,2.3133310124534754,515264.53333333327,USD,,Producer manufacturing,No rating,1.6271312073824205,2.6379077595961395,5.15638311645569,-27.102803738317753
PRPI,Perpetual Industries Inc.,0.00416,USD,-70.28571428571429,88154,8.947737030683813,513974.99999999994,USD,,Electronic technology,No rating,0.013049799748610829,0.014823545552667529,0.017395914571784694,-49.26829268292684
BSLK,"Bolt Projects Holdings, Inc.",0.116,USD,-3.3131902479683206,151507,2.8497561360973123,506470.6480516775,USD,-3377.482057416268,Finance,No rating,0.3503510185763214,0.6829311053101599,1.3315694045866815,-7.199999999999996
CUEN,Cuentas Inc.,0.1839,USD,52.61410788381744,763,0.0561653011799866,502058,USD,-16.875559534467328,Technology services,No rating,0.1623024743296878,0.14533917555845532,0.11972687790124813,67.18181818181819
ILUS,Ilustrato Pictures International Inc.,0.0002,USD,0,54167,0.20247703270426287,499055.99999999994,USD,,Consumer durables,No rating,0.00021329914576728395,0.0002513811532688933,0.0003443689566743136,19900.000000000004
XAGE,"Longevity Health Holdings, Inc.",0.28,USD,-0.03570153516600821,2719,1.3170259142649476,498886.8261335237,USD,54.268572818420125,Finance,No rating,0.3177872561520694,0.6206517700122316,4.6027559585671325,-9.677419354838701
TAPM,"Tapinator, Inc.",0.17646,USD,17.640000000000008,195,0.07195040956386983,498466,USD,,Technology services,No rating,0.18653693646663916,0.21417287340781327,0.2480214536000195,0
GKIT,"Greenkraft, Inc.",0.0048,USD,0,750,0.06802165809593774,494893.00000000006,USD,,Consumer durables,No rating,0.005243645210329681,0.006557027513305225,0.009127067235849657,0
VDRM,"ViaDerma, Inc.",0.0004,USD,0,675000,11.08609212788916,493484,USD,,Health technology,No rating,0.0003696480344209863,0.0003589631937323477,0.0005600876011099054,0
DMAN,"Demand Brands, Inc.",0.0005,USD,0,10000,0.030059105218591314,492912.99999999994,USD,-80,Process industries,No rating,0.000497377398802352,0.0004974587587397172,0.0004979376369601717,0
FRZT,"Freeze Tag, Inc.",0.00656,USD,7.540983606557368,45161,0.5885871874340199,492367,USD,38.46153846153846,Technology services,No rating,0.009739362368727338,0.012211853761721963,0.014465422803952351,-20.963855421686752
MNIZ,GEN 2 TECHNOLOGIES INC.,0.1236,USD,-17.47290827874928,1700,1.9357777271692096,489869.26266450324,USD,-2959.090909090909,Producer manufacturing,No rating,0.13855385328572178,0.15163005512839267,0.17213539938841274,0.08097165991903066
WGNR,Wegener Corp.,0.018,USD,19.999999999999996,2445,0.19378155389821913,488647.2,USD,,Electronic technology,No rating,0.013838522553356039,0.012460858068603371,0.011637052228381907,19.999999999999996
HCMC,Healthier Choices Management Corp.,0.000001,USD,0,27982719,1.0706828298862576,481267,USD,100,Retail trade,No rating,0.000018933162219216924,0.000017500490995987525,0.000015425330039994444,-99
SBIG,"SpringBig Holdings, Inc.",0.0098,USD,5.945945945945947,743,0.024999663530773476,475777.81621621625,USD,36.02150537634409,Technology services,No rating,0.01073610888581882,0.012546476804407809,0.016556796913223683,5.945945945945947
DSGT,DSG Global Inc,0.003,USD,-14.285714285714285,142650,1.059145852514033,473280.8571428571,USD,67.29957805907173,Technology services,No rating,0.0030286271803815997,0.002590303385000484,0.0020104479698859552,0
GLVT,Greenlit Ventures Inc.,0.1156,USD,250.30303030303025,193,0.06524237712122237,471935,USD,88.09766022380468,Commercial services,No rating,1.0788446050110418,1.3478893086574577,1.6746273886133978,0
MSPR,"MSP Recovery, Inc.",0.033,USD,-5.982905982905976,216355,3.0719589941643357,470221.7948717949,USD,-52.166263373903476,Finance,No rating,0.10990776985853559,0.997818312544211,54.693185576295704,-10.326086956521733
NSTM,NovelStem International Corp.,0.01,USD,0,10000,0.3161345595139115,468814.99999999994,USD,,Health technology,No rating,0.012278318257070106,0.013798616464583042,0.015554696132762611,0
STHI,"Sprout Tiny Homes, Inc.",0.004,USD,-28.57142857142857,25355,3.4047267355982274,465609,USD,84.73895582329317,Consumer durables,No rating,0.006459755756769953,0.007058495018842604,0.008072498239533535,-28.57142857142857
HEPA,"Hepion Pharmaceuticals, Inc.",0.04,USD,9.43912448700411,12931,1.3689827117100226,464813.1326949385,USD,93.88856847811469,Health technology,No rating,0.04979093455480664,0.30329790596751877,8.126658849468956,0
CETI,Cyber Enviro-Tech Inc.,0.0036,USD,-18.181818181818187,334607,0.28527703734143733,464001.5454545454,USD,,Industrial services,No rating,0.015179649607647677,0.03257657140981152,0.06600382150038547,-35.714285714285715
JETR,"Star Jets International, Inc.",0.0042,USD,23.52941176470588,10000,0.039202296000072134,454138,USD,,Electronic technology,No rating,0.004472441762725299,0.004668993573203949,0.004896552875110499,0
STTX,"Stratex Oil & Gas Holdings, Inc.",0.0038,USD,2.702702702702698,50000,0.31615534862134137,453359.5135135135,USD,-5.75342465753426,Energy minerals,No rating,0.0031406955447492555,0.0032880296151040953,0.0034270787697099512,2.702702702702698
CGUD,"Com-Guard.com, Inc.",0.000976,USD,-2.4000000000000044,9160000,24.833950070204708,451195.00000000006,USD,0,Electronic technology,No rating,0.00104271520164811,0.0010389843418538002,0.0010317458367032103,-2.4000000000000044
NASO,Naples Soap Company Inc.,0.201,USD,-40.08941877794337,8750,4.965102422969979,449838,USD,,Consumer non-durables,No rating,0.244191676283991,0.24171385895924763,0.31173600202193336,0
BLIAQ,BB LIQUIDATING INC,0.0139,USD,594.9999999999999,20977,3.3927445050057417,445940,USD,,Retail trade,No rating,0.010953791154565677,0.010736483705832155,0.010898024852234603,-0.7142857142857223
WINT,"Windtree Therapeutics, Inc.",0.0132,USD,14.982578397212537,115076,0.5724439350570922,444956.13240418123,USD,99.08645225829684,Health technology,No rating,0.0177812108682215,0.03880547232286222,0.39361644523271205,23.364485981308416
AIBT,Aibotics Inc.,0.001,USD,-4.761904761904754,10007171,2.305602518383623,440612.380952381,USD,58.272327964860914,Health technology,No rating,0.001482068223830596,0.0018025570415494024,0.0028193898487690223,-24.999999999999993
BELR,Bell Rose Capital Inc.,0.0005,USD,0,20818266,0.23761606773972474,439475.99999999994,USD,,Finance,No rating,0.0004035517144915537,0.009832532478032372,0.25649117927973164,24.999999999999996
INNI,Innovaro Inc.,0.027,USD,-6.574394463667817,540467,8.262530613742474,436077.0934256056,USD,100,Commercial services,No rating,0.028043709325242274,0.024688479349323167,0.021066736731204974,-24.999999999999993
MRDH,"Meridian Holdings, Inc.",0.0029,USD,-69.79166666666666,1337,0.024534405971934986,435230,USD,,Health services,No rating,0.008588711954503782,0.009258025257560453,0.010299598814299635,0
MASN,MAISON LUXE INC.,0.0009,USD,12.499999999999991,383998,0.08899101691259911,432078,USD,,Retail trade,No rating,0.000720195641190172,0.0006573600522828059,0.0005954174478724344,12.499999999999991
WDRP,Wanderport Corp,0.0006,USD,-14.285714285714294,909900,3.5646399004611817,431119.71428571426,USD,,Retail trade,No rating,0.0007003084749614474,0.0007102771067508133,0.0007179869788361144,-14.285714285714294
FMTOF,Femto Technologies Inc.,0.5,USD,0,368,0.3075380244024778,430381,USD,98.96451119789285,Process industries,No rating,6.786318570612238,93595.32603163112,67988405.12042914,0
PSWW,"Principal Solar, Inc.",0.000001,USD,-99,10209900,5.055017047110349,427075,USD,,Utilities,No rating,0.00002281145062797681,0.000035768547641907964,0.00005712172884116174,-99
XCPL,XCPCNL Business Services Corporation,0.00025,USD,24.999999999999996,115657784,134.76689401684584,421302.5,USD,,Commercial services,No rating,0.0002491454798144261,0.0002534190766249892,0.00025236017748470546,24.999999999999996
MEDH,"MedX Holdings, Inc.",0.0006,USD,0,1531666,3.313082065330834,414299,USD,,Finance,No rating,0.0006469769763237467,0.000684626983961336,0.000717397578170998,-25.00000000000001
NNAX,New Momentum Corporation,0.0005,USD,24.999999999999996,420139,0.11258282316021814,412931,USD,94.11764705882352,Commercial services,No rating,0.00044045819295122197,0.0004422018569026852,0.00044765831385609983,11.111111111111116
MSET,"Madison Sports & Entertainment Group, Inc.",0.0288,USD,-3.35570469798658,3333,0.06473566754651237,411552,USD,,Consumer services,No rating,0.01818535699173923,0.01490512776045806,0.012130416431918893,0
RECX,"Recreatives Industries, Inc.",0.02,USD,4.712041884816761,509888,0.17312419140034316,408997.9057591624,USD,47.00854700854701,Process industries,No rating,0.012290145408744228,0.010689532260199417,0.011358405517024725,0.5025125628140673
AGMB,AgomAb Therapeutics NV,15.9,USD,-1.9123997532387444,83496,0.5905038193636539,405250,USD,,Health technology,No rating,,,,-0.6249999999999978
NUGS,Cannabis Strategic Ventures,0.001,USD,0,100100,1.2083767914397188,404996.00000000006,USD,,Commercial services,No rating,0.0008797690254382654,0.0007318449496617096,0.0005633778396003506,0
SPQS,"SportsQuest, Inc.",0.0001,USD,0,5625501,0.09865025674752818,402416,USD,100,Consumer services,No rating,0.0002013350158255754,0.00021333727081114745,0.00020896849045534249,0
MLPH,"Molecular Pharmacology (USA), Ltd.",0.0004,USD,0,500,0.0023711111406182718,399821,USD,,Commercial services,No rating,0.0013838300663052269,0.0012353673399222054,0.0010080383869303822,0
VTXB,Vortex Brands Co.,0.0001,USD,0,3000000,0.7750735919457659,398775,USD,,Energy minerals,No rating,0.00008752006860821025,0.0000886553704151479,0.00009370701136156481,9900.000000000002
RMTG,Regenerative Medical Technology Group Inc.,0.03,USD,-19.354838709677416,121893,10.63425316036053,394168.99999999994,USD,-35.83494208494208,Commercial services,No rating,0.0378602543280769,0.04014493787423425,0.042248876135954426,-14.285714285714295
UAPC,United American Petroleum Corp.,0.00112,USD,0,7300,0.004472786525173027,394092,USD,,Energy minerals,No rating,0.0010681377355178578,0.0010420620910801105,0.0010053208047879926,9.26829268292681
PVMCF,PINE VALLEY MINING CORPORATION,0.0052,USD,0,1000,0.06319035462427015,393810.97599999997,USD,,Energy minerals,No rating,0.005197025849216981,0.00519338059046221,0.005198514926208312,0
GYST,"The Graystone Company, Inc.",0.0017,USD,-0.9900990099009952,75700,1.2955917362811895,385120.8333333334,USD,,Non-energy minerals,No rating,0.0017714184151786318,0.0018128796038502472,0.0018932108937858047,-5.555555555555558
STRH,Star8 Corp.,0.0013,USD,-7.142857142857147,100000,0.1805925494376619,383335.99999999994,USD,,Distribution services,No rating,0.001860173333362172,0.0025573104645817265,0.004105384281642496,0
ENMI,DH ENCHANTMENT INC.,0.0001,USD,0,389,0.03286194603544678,383131,USD,,Industrial services,No rating,0.00014311301051368465,0.00035148918055284483,0.0008871245192555452,0
HXBM,"Helix BioMedix, Inc.",1.7,USD,-37.03703703703704,100,0.2767783005812344,382003.85185185185,USD,,Health technology,No rating,2.594178650774273,3.6998520220378404,6.01418084375656,0
UOKA,MDJM LTD,0.0772,USD,15.396113602391633,62874688,1.659861920608924,381421.0822122572,USD,30.297605728350863,Finance,No rating,0.8031553221089607,1.2319796388068334,1.6840626528783014,3.2085561497326194
SIPC,"Sipp Industries, Inc.",0.0011,USD,0,1251,0.004130659597988755,378757,USD,,Process industries,No rating,0.0011058957160269207,0.0010763470424816914,0.0010626631182056546,0
IPIX,Innovation Pharmaceuticals Inc.,0.0007,USD,0,98520,0.4377411808614864,376097,USD,,Health technology,No rating,0.0005848223233121385,0.0006524898102182323,0.000722537802208255,-82.5
EMED,"Electromedical Technologies, Inc.",0.0002,USD,100,3484700,0.2880921154015316,373229,USD,91.42857142857143,Health technology,No rating,0.00019279554566097284,0.00019231931152463824,0.00019103242219444273,0
OPVS,NANOFLEX POWER CORPORATION,0.0001,USD,0,1650,0.014593310956923199,372894,USD,,Industrial services,No rating,0.00009980839817088456,0.00010003552590307852,0.0001225097315672577,0
GMPW,GiveMePower Corp.,0.0085,USD,0,15100,0.16827774966957382,372239,USD,27.272727272727277,Technology services,No rating,0.008844384192779994,0.009036113288796572,0.009324607323958617,41.66666666666667
CIVX,"CTR Investments & Consulting, Inc.",0.0001,USD,0,8000,0.008994057401423445,370667.48000000004,USD,,Technology services,No rating,0.00012731902407066672,0.00014738073284464344,0.00016825050060474808,0
NGCG,"New Generation Consumer Group, Inc.",0.0001,USD,0,65409786,4.475163326720455,369543.99999999994,USD,,Consumer non-durables,No rating,0.00020377228677662863,0.00024791557640649445,0.00029812148519369483,49.99999999999998
ECGI,ECGI Holdings Inc.,0.00055,USD,-8.33333333333332,12594096,4.22581064801544,369477.1666666667,USD,,Finance,No rating,0.0006047275184566628,0.0006487664932704075,0.0007000333386096081,-8.33333333333332
HGAS,Global Gas Corporation,0.049,USD,81.4814814814815,2800,0.5471100863652351,366435,USD,94.77351916376307,Process industries,No rating,0.04284494354393931,0.054728575699124433,0.07447302860908579,10.36036036036036
GRPS,"Gold River Productions, Inc.",0.0002,USD,0,100000,0.048265434405078564,361184.99999999994,USD,-23.07692307692309,Process industries,No rating,0.00024611061305546806,0.0002644191397719031,0.0002745585614356893,0
CISS,C3is Inc.,1.63,USD,5.844155844155835,7659960,1.6179565899980064,360097.69480519474,USD,-113.5924239022685,Transportation,No rating,3.382299144938335,7.615675997591919,16.809245872697666,-2.976190476190479
ZAPPF,Zapp Electric Vehicles Group Limited,0.0193,USD,45.11278195488723,22953,0.9235690574388894,358894.38345864665,USD,,Consumer durables,No rating,0.028049835886347414,0.036465329967789534,0.060181311490287395,-0.51546391752577
OZSC,Ozop Energy Solutions Inc.,0.14,USD,-7.284768211920518,49004,1.1384576783864024,355441.4569536424,USD,15.30612244897959,Consumer services,No rating,0.2956096830424581,0.39351901634441816,0.5196960641610392,-12.499999999999993
APSI,Aqua Power Systems Inc.,0.0206,USD,-10.43478260869565,1500,0.044816253361219,354406,USD,-1228.5714285714287,Producer manufacturing,No rating,0.02254289535883853,0.02280177781191545,0.022569575010317536,7.515657620041755
SLDC,SOLIDUS COMMUNICATIONS INC.,0.0009,USD,0,12583,0.0034667581070150703,353448,USD,,Technology services,No rating,0.0009877220940520417,0.0011104860279489,0.0012585126063671612,12.499999999999991
ECPL,"EcoPlus, Inc.",0.012,USD,-1.6393442622950862,20000,0.8073566336457804,350762,USD,,Industrial services,No rating,0.01114449671909501,0.011266748518638268,0.011725354370237435,0
GZIC,GZ6G Technologies Corp.,0.0006,USD,0,2550000,0.3582247661768615,349005.00000000006,USD,,Electronic technology,No rating,0.0006004114228593865,0.0005971819579505778,0.0005774587904088406,100
MMMW,"Mass Megawatts Wind Power, Inc.",0.155,USD,51.81194906953968,5061,1.2773529189066404,347333,USD,42.92682926829268,Utilities,No rating,0.15079844497055137,0.15625292001869578,0.16468683166126866,51.81194906953968
MVES,"The Movie Studio, Inc.",0.0016,USD,-13.043478260869565,50000,0.27802877597831377,343795,USD,,Consumer services,No rating,0.0017850251199122437,0.0017007278455977483,0.0015968306508643848,0
IVPR,Inspire Veterinary Partners Inc.,0.0028,USD,11.999999999999996,2893196,0.627114933514714,341527.2,USD,99.64133853664691,Process industries,No rating,0.026454879532313708,0.09511077001076697,0.36906327458848665,0
